Base Image,Command,Intermediate Dockerfile Command,Dockerfile URL,Converted Repotag,Step1 convert,Step2 optimizer on,Step3 pull,Step4 create,Step5 start,Step6 remove,Step7 optimizer off,Step8 report
node:lts-slim,groupmod -g 10000 node && usermod -u 10000 -g 10000 node,,https://github.com/MariachiBear/cutting-ninja-api/blob/6181fb2f0dc9a33e78e65368023f765da885154c/Dockerfile,cloud.cluster.local:5000/node-lts-slim/mariachibear-cutting-ninja-api:starlight,skipped,success,success,failure,,,,
node:lts-slim,npm install --omit=dev,,https://github.com/automated-bots/Stock-Index-Bot/blob/6a726764d4c17424c4d82498a2519ddc72090ffd/Dockerfile,cloud.cluster.local:5000/node-lts-slim/automated-bots-stock-index-bot:starlight,skipped,success,success,failure,,,,
node:lts,npm install,,https://github.com/omoinjm/njmtech-portfolio/blob/528425027e7d4d58e5e16938a8b8ec0f46e244cf/Dockerfile,cloud.cluster.local:5000/node-lts/omoinjm-njmtech-portfolio:starlight,skipped,success,success,failure,,,,
node:lts-buster-slim,npm install -g npm@8,,https://github.com/OpenBudget/budgetkey-app/blob/5a84b8892f3aa09ffd7ec3a41c6b1bb9bcec3ba0/Dockerfile,cloud.cluster.local:5000/node-lts-buster-slim/openbudget-budgetkey-app:starlight,skipped,success,success,failure,,,,
node:lts,npm install,,https://github.com/YuxiaoLi1234/fzvis/blob/6d6ba4f9108000fc1b2438c237bf00e940e516bf/Dockerfile,cloud.cluster.local:5000/node-lts/yuxiaoli1234-fzvis:starlight,skipped,success,success,failure,,,,
node:lts,npm i -g @ionic/cli@${IONIC_CLI_VERSION} && ionic --no-interactive config set -g daemon.updates false && ionic --no-interactive config set -g telemetry false,,https://github.com/VladCroitoru/dockerfile_smells_project/blob/ce474fe51a5e80c9d850bce315ea6273359a6699/gha_dockerfiles/danbirle/ionic-cli/Dockerfile,cloud.cluster.local:5000/node-lts/vladcroitoru-dockerfile_smells_project:starlight,skipped,success,success,failure,,,,
node:lts-buster,git clone https://github.com/AbhishekSuresh2/X-AsenaDuplicated/ /root/X,,https://github.com/Sachu-fx/Siya-Mol-MD/blob/1dc2d223b7a1efda98040aa571453e9d84749d92/Dockerfile,cloud.cluster.local:5000/node-lts-buster/sachu-fx-siya-mol-md:starlight,skipped,success,success,success,non-zero exit(128) (0.2 sec),success,success,success
node:lts-buster,git clone https://github.com/AbhishekSuresh2/X-AsenaDuplicated/ /root/X,,https://github.com/Sachu-fx/Siya-Mol-MD/blob/1dc2d223b7a1efda98040aa571453e9d84749d92/lib/Dockerfile,cloud.cluster.local:5000/node-lts-buster/sachu-fx-siya-mol-md:starlight,skipped,success,success,success,non-zero exit(128) (0.2 sec),success,success,success
node:lts,npm install,,https://github.com/aldy97/Budget-Planner-Server/blob/f9fb6c23ca218707b82a82074c20babc77549432/DockerFile,cloud.cluster.local:5000/node-lts/aldy97-budget-planner-server:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y ffmpeg imagemagick webp && apt-get upgrade -y && npm i pm2 -g && rm -rf /var/lib/apt/lists/*,,https://github.com/Kingpin321/KINGS-MD/blob/2335af5ddfce1a9addaa7e4e070a43c9bcc708c8/Dockerfile,cloud.cluster.local:5000/node-lts-buster/kingpin321-kings-md:starlight,skipped,success,success,failure,,,,
node:lts-buster,addgroup docker --gid=${docker_gid};,,https://github.com/PyPajmd/jenkins_variable_docker_build_args/blob/8accf401c44fc15e5877f15f094d31e450b7a5e6/Dockerfile,cloud.cluster.local:5000/node-lts-buster/pypajmd-jenkins_variable_docker_build_args:starlight,skipped,success,success,failure,,,,
node:lts,npm install,,https://github.com/sixie17/ft_transcendence_public/blob/636e2af20e56ba2abbd72610ee5bc330c96d9ee5/frontend/dockerfile,cloud.cluster.local:5000/node-lts/sixie17-ft_transcendence_public:starlight,skipped,success,success,failure,,,,
node:lts,mkdir -p /usr/jetti,,https://github.com/TishchenkoAlex/jetti-server/blob/0ab8cc16b03cf388d56807feda227079c4262b9b/Dockerfile,cloud.cluster.local:5000/node-lts/tishchenkoalex-jetti-server:starlight,skipped,success,success,failure,,,,
node:lts-slim,npm install --only=production,,https://github.com/masayan1126/express-ts/blob/19136f9d69c96fdbb12f55865372be57a15d54c2/Dockerfile,cloud.cluster.local:5000/node-lts-slim/masayan1126-express-ts:starlight,skipped,success,success,failure,,,,
node:lts,npm install,,https://github.com/miikorz/DailyTrends/blob/267774237b88c002fcb7963565ab5adb2185d91c/Dockerfile,cloud.cluster.local:5000/node-lts/miikorz-dailytrends:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y build-essential python3 python3-pip libvips-dev,,https://github.com/Totem-gdn/asset-renderer-sumo-tatami/blob/124eb692a8d492c9012a70a9ba6d80cff4689267/Dockerfile,cloud.cluster.local:5000/node-lts-buster/totem-gdn-asset-renderer-sumo-tatami:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y build-essential python3 python3-pip libvips-dev,,https://github.com/Totem-gdn/asset-renderer-tree-tales/blob/b22c93593fa1ea138e4429d730f8ca4ba86a2269/Dockerfile,cloud.cluster.local:5000/node-lts-buster/totem-gdn-asset-renderer-tree-tales:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y build-essential python3 python3-pip libvips-dev,,https://github.com/Totem-gdn/asset-renderer-choir/blob/d7c72e07ca797bafea0aee9427748c2339db4ef4/Dockerfile,cloud.cluster.local:5000/node-lts-buster/totem-gdn-asset-renderer-choir:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y build-essential python3 python3-pip libvips-dev,,https://github.com/Totem-gdn/asset-renderer-nephenthesys/blob/c1d4f54d165ef7b1e9a994f4f62820c16753fba9/Dockerfile,cloud.cluster.local:5000/node-lts-buster/totem-gdn-asset-renderer-nephenthesys:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y ffmpeg imagemagick webp && apt-get upgrade -y && rm -rf /var/lib/apt/lists/*,,https://github.com/dskja/Hades_Bot/blob/a3b0dc450fd537469b6d3d7c76571c87147e7a48/Dockerfile,cloud.cluster.local:5000/node-lts-buster/dskja-hades_bot:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y ffmpeg imagemagick webp && apt-get upgrade -y && rm -rf /var/lib/apt/lists/*,,https://github.com/DGDEEPAK/Zenitsu-Bot2/blob/fd5d798b27f0b546c78345ba052645ac740001d5/Dockerfile,cloud.cluster.local:5000/node-lts-buster/dgdeepak-zenitsu-bot2:starlight,skipped,success,success,failure,,,,
node:lts-buster,apt-get update && apt-get install -y ffmpeg imagemagick webp && apt-get upgrade -y && rm -rf /var/lib/apt/lists/*,,https://github.com/Qhingthuth/Zenitsu-Bot2./blob/fd5d798b27f0b546c78345ba052645ac740001d5/Dockerfile,cloud.cluster.local:5000/node-lts-buster/qhingthuth-zenitsu-bot2.:starlight,skipped,success,success,failure,,,,
node:lts,yarn install,,https://github.com/aresprotocols/ares-wiki/blob/33ed4fdc82f268fd3ab1621eda4f644a379fe159/Dockerfile,cloud.cluster.local:5000/node-lts/aresprotocols-ares-wiki:starlight,skipped,success,success,failure,,,,
node:lts,yarn install,,https://github.com/trustprotocol/trust-wiki/blob/34141a4da144583d6beed1f59cc7e9ec0e163106/Dockerfile,cloud.cluster.local:5000/node-lts/trustprotocol-trust-wiki:starlight,skipped,success,success,failure,,,,
node:lts-buster-slim,mkdir /app,,https://github.com/gongdongho12/node-ts-webpack/blob/25a887bc75bb775c8b3c849acb80c6868a21c6da/Dockerfile,cloud.cluster.local:5000/node-lts-buster-slim/gongdongho12-node-ts-webpack:starlight,skipped,success,success,failure,,,,
node:lts-buster-slim,mkdir /app,,https://github.com/gongdongho12/ubucon-be/blob/89eb2dbe2850c1bd9343b56109e582e2499c644c/Dockerfile,cloud.cluster.local:5000/node-lts-buster-slim/gongdongho12-ubucon-be:starlight,skipped,success,success,failure,,,,
node:lts-buster-slim,mkdir /app,,https://github.com/gongdongho12/script-runner/blob/d7911e939fca50960e45d16c840d21433630ea28/Dockerfile,cloud.cluster.local:5000/node-lts-buster-slim/gongdongho12-script-runner:starlight,skipped,success,success,failure,,,,
node:lts,npm install,,https://github.com/hrithikdevaiah-999/FZ-VIS/blob/3e9b9a213d436e9ee32f9b2f3f59c02fc7dfefd1/Dockerfile,cloud.cluster.local:5000/node-lts/hrithikdevaiah-999-fz-vis:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,"set -ex && apt-get update --fix-missing && apt-get install -qy --no-install-recommends ca-certificates tzdata locales procps net-tools file ocl-icd-libopencl1 clinfo && apt-get clean && rm -rf /var/lib/apt/lists/* && locale-gen en_US.UTF-8 && update-locale LANG=en_US.UTF-8 && echo ""$TZ"" > /etc/timezone",,https://github.com/spacemeshos/go-spacemesh/blob/bad13bc62bd9e2b81d51b746be5128dd9eddaea8/Dockerfile,cloud.cluster.local:5000/ubuntu-22.04/spacemeshos-go-spacemesh:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get install -y tar wget bash rsync gcc libfreetype6-dev libhdf5-serial-dev libpng-dev libzmq3-dev unzip pkg-config software-properties-common graphviz git curl libgeos++-dev proj-data proj-bin libgeos-dev nodejs npm build-essential gcc python3-dev libffi-dev libssl-dev python3-pip openssh-server openssh-client tk -y,,https://github.com/Chrisebell24/setup/blob/2ee5c31fa4cf1c58e60021ec56f59d5e54a40d98/DockerFile,cloud.cluster.local:5000/ubuntu-22.04/chrisebell24-setup:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get install -y curl sudo ca-certificates,,https://github.com/Domali4ever/Domali_Mt/blob/56775a2b7eaf33790bbbe1ce435223164e8584e0/Dockerfile.txt,cloud.cluster.local:5000/ubuntu-22.04/domali4ever-domali_mt:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get --no-install-recommends install -y build-essential ca-certificates curl git,,https://github.com/DataDog/datadog-static-analyzer/blob/91e06ce19bdabfe1c24764aa99cd2164441bdcaf/Dockerfile,cloud.cluster.local:5000/ubuntu-22.04/datadog-datadog-static-analyzer:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get install -y --no-install-recommends software-properties-common gnupg wget lsb-release ca-certificates git build-essential autotools-dev automake libtool libtiff-dev zlib1g-dev libjpeg-dev libpng-dev libleptonica-dev libjbig2dec0-dev && rm -rf /var/lib/apt/lists/*,,https://github.com/Artyum/OCR-Container/blob/65251dd82d026998320fec135154132374f6ea1d/dockerfile,cloud.cluster.local:5000/ubuntu-22.04/artyum-ocr-container:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt update,,https://github.com/ubongpr7/vlc_maker/blob/310ab7173ea59afd50283629e1248bb548b14571/Dockerfile2.txt,cloud.cluster.local:5000/ubuntu-22.04/ubongpr7-vlc_maker:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt update && apt install -y build-essential && apt install -y libnet-ldap-perl && apt install -y libpcre2-dev && apt install -y libc-ares-dev && apt install -y checkinstall && ./configure && make && checkinstall --install=no --default --pkgname=tac-plus-ng --pkgversion=1 && cp tac-plus-ng_*.deb /tac-plus-ng.deb,,https://github.com/DubrovskyEI/tac_plus-ng-k8s/blob/43c82fa11e51561643fd7bd4ed40dbbb7497a87a/Dockerfile.md,cloud.cluster.local:5000/ubuntu-22.04/dubrovskyei-tac_plus-ng-k8s:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get -y update && apt-get install -y curl && dpkg -i Valkka.deb || apt-get install -fy,,https://github.com/elsampsa/valkka-core/blob/4ac8d839d2a61865316b323b0435e066dcbb7bea/Dockerfile,cloud.cluster.local:5000/ubuntu-22.04/elsampsa-valkka-core:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update,,https://github.com/Jocuz/docker_practica/blob/5ec7e30ffe22b318bd95a9d377182370cc4a1695/Dockerfile.txt,cloud.cluster.local:5000/ubuntu-22.04/jocuz-docker_practica:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get install -y --no-install-recommends python3-pip python3-dev libpq-dev curl git build-essential default-libmysqlclient-dev libssl-dev libffi-dev locales && apt-get clean && rm -rf /var/lib/apt/lists/*,,https://github.com/ArjunSridharkumar/complete_ml_pipeline/blob/3e0dbc0c34784e9cb5b20866883112deaf63f30f/dockerfile.txt,cloud.cluster.local:5000/ubuntu-22.04/arjunsridharkumar-complete_ml_pipeline:starlight,skipped,success,success,failure,,,,
ubuntu:22.04.1,apt-get update && apt-get install -y wget nginx openjdk-19-jre-headless screen,,https://github.com/swedishstudiosgames/ssg-vcn-mcpe-server/blob/b5959dca635c73e490dfbb6888c8337763aa58cb/dockerfile,cloud.cluster.local:5000/ubuntu-22.04.1/swedishstudiosgames-ssg-vcn-mcpe-server:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,apt-get update && apt-get install -y curl wget git unzip build-essential apt-transport-https ca-certificates gnupg software-properties-common,,https://github.com/timsinasagar/sbom-god/blob/46c81cd7f8f10c5ddd76830ccf199ae91b40febc/Dockerfile,cloud.cluster.local:5000/ubuntu-22.04/timsinasagar-sbom-god:starlight,skipped,success,success,failure,,,,
ubuntu:22.04,# Execute build commands,,https://github.com/0xdnL/notable-notes/blob/216d0682f438de0178630c7fdfc147da906154ab/notes/Dockerfile.md,cloud.cluster.local:5000/ubuntu-22.04/0xdnl-notable-notes:starlight,skipped,success,success,failure,,,,
